0.0406594969782532,0.0386248749166665,0.0408085415725838
0.017751247651701,0.0167327263894664,0.0178090550982946
0.00811102377856283,0.00769064939534451,0.00813967788887281
0.0828620310188488,0.0785141809972082,0.0831545431253342
0.0738707117743358,0.0699928523781712,0.0741325791894889
0.0328776776591358,0.0313251933710801,0.0330041344366399
0.0501451479450278,0.047595220069893,0.0503261972095086
0.0437556599442164,0.0416320930161552,0.0439195520765518
0.0609852730607522,0.0578314130962481,0.0612011520189817
0.0120570937805374,0.0116673693868419,0.012113576930899
0.015415527095007,0.0144010243284752,0.0154581531571827
0.0532782293832437,0.0505168752425951,0.0534677462939737
0.0708605421243643,0.0670272902922853,0.0711036798332157
0.0514179646822029,0.0487036134241539,0.051598459349996
0.0726843890700584,0.0689782097509051,0.0729482814194218
0.0162567395598857,0.0153567493472853,0.0163112548849618
0.107598314472714,0.102075710249069,0.107983171459982
0.0200813958837591,0.0190105007898878,0.0201514066623359
0.000799259196900396,0.000763087200757148,0.000802317211129318
0.0317099856955789,0.0298817653885396,0.0318119903395382
0.0261223112395452,0.0245616101737745,0.0262032555420825
0.00438760535395015,0.00442130882091287,0.00441667622348654
0.0145638582683972,0.0137373085431528,0.0146120797291023
0.0425573947647179,0.0401624545246646,0.0426980951082513
0.0268745133550391,0.0253660554982769,0.0269634161703828
0.00977222290832061,0.00915325587695907,0.00980102068980037
0.0852824520975623,0.0808368491507784,0.0855796970520555
0.0891914039595632,0.0846722312040934,0.0895136789941266
0.00199621188747034,0.00190146325343242,0.00200391987307841
0.0415798985662559,0.0395411553666009,0.0417351289599009
0.0107859278223381,0.0102576243618088,0.0108255150030267
0.0420977592271845,0.0398985036975037,0.0422459949876168
0.0150230028683826,0.0142668158097047,0.0150776826707194
0.00919734754655117,0.00894198267317881,0.00924234045627319
0.112227858231018,0.106427696593884,0.112623377520769
0.0575539136140753,0.0545037950595762,0.0577525562524404
0.0432783558253695,0.0411593789839432,0.0434394985505786
0.0821219438607868,0.0776780210901464,0.0824026524036794
0.0538267007150496,0.0509340371610547,0.0540110831624788
0.0619454388416838,0.0587059151114139,0.0621630304503384
0.0399986814724185,0.0379299928473994,0.0401426186950966
0.0691039749252483,0.0655094717870556,0.0693503471298921
0.0115269572961704,0.010858502285258,0.0115634711783721
0.0161483356617913,0.0152042659613627,0.0162002478260809
0.0317876978784201,0.0300733837638502,0.031897379397846
0.0325760482226225,0.0309463274985134,0.0326955008356888
0.0514821285871025,0.0487327924047236,0.0516614759315572
0.0463467874878379,0.0441488019078076,0.0465223798577477
0.00264231714965633,0.00254176697422079,0.00265341199163664
0.0294774633911079,0.0279310502643421,0.0295806131077266
0.00322190715259243,0.00290495380151511,0.00322550090064168
0.0516861236112614,0.0490160940117956,0.0518704420130243
0.0129869095833905,0.0123437126280653,0.0130348761957453
0.0596099443566812,0.0564063487591759,0.0598161573257912
0.110968188597766,0.105140173865532,0.111360073327584
0.00151981540395851,0.0014357179625111,0.00152496524738866
0.00720075910030052,0.00693140702830783,0.00723172318956191
0.00655058587713206,0.00620689429406724,0.0065737104985633
0.0591624663262648,0.0561153853936242,0.0593727263430608
0.0376913627836492,0.0356432270601398,0.0378195293382417
0.0196227210091646,0.0184183953304819,0.0196819999784768
0.00184414189600671,0.00170937178735449,0.00184872037590911
0.031743062737262,0.0302122166176295,0.0318626607408329
0.0294902415449275,0.0280256343324631,0.0295997011469122
0.0609639854572541,0.0575916207339448,0.0611692474874807
0.0196953210690997,0.018828948660878,0.0197734606553041
0.0262928111145394,0.0249679905045367,0.0263883911909442
0.0295996550072173,0.0280772453462434,0.0297063276500109
0.000173973836330532,0.000204301123123087,0.000176630848624448
0.00118640906013171,0.000836911563961528,0.00117623178435616
0.0234107949045915,0.0221732637063893,0.02349256306614
0.0119370323360495,0.0113101453126511,0.0119793270037017
0.0354046121594911,0.033567716500459,0.0355310348774641
0.0170980713342921,0.0160282674030829,0.0171490975631241
0.0680560316670633,0.0645605248471685,0.0683009785496567
0.00635426125288342,0.00585876602137432,0.00636796754213087
0.000610975759006334,0.000579078888527147,0.000613129601726925
0.0273592994484271,0.0259920686155652,0.0274592969763933
0.11557687101705,0.109476711422698,0.115984532579268
0.0263743891879823,0.0250110184109977,0.0264693650707664
0.0392110741150277,0.0370473471741697,0.0393423096173291
0.019229355705909,0.0182640454250568,0.0192988159255314
0.00965841323397984,0.00913984284095524,0.0096922231633424
0.0121050859955202,0.0113844614509886,0.0121430576084216
0.0809544878846432,0.0766575167799624,0.0812344515176094
0.091852187163622,0.0869215865096283,0.0921674992796901
0.0740155815796012,0.070072481225336,0.0742691380196575
0.00453804499167649,0.0043065903038749,0.00455423054684984
0.0308136099899097,0.0292100835690713,0.0309227523674263
0.0177315666584964,0.0167866433852635,0.0177938595858112
0.0165236305078975,0.015625849930179,0.0165799238091157
0.0425940993451602,0.0405859673666677,0.0427571049613747
0.0189947386222497,0.018142664612013,0.0190692225590254
0.0702780911254841,0.0664909769335299,0.070519848160696
0.0923463598717896,0.0875960520269879,0.0926765873616906
0.00755808356520783,0.00718475509375799,0.00758610944689835
0.0134709264494113,0.0129908920283571,0.0135309492531074
0.00187599230330981,0.00179965870388368,0.00188358372504579
0.0744242761057982,0.0705017042794629,0.0746828687535021
0.0442940787418872,0.0418244441026636,0.0444420152033668
